110.000000,126074.000000,2597.671835,6636.258789,206.000000,323.000000,778.000000,32162.000000,300080456,16331621,2512943076,1942044
112.000000,136171.000000,2477.857754,6396.881445,208.000000,326.000000,734.000000,30506.000000,300080281,16657446,2563292598,1983378
110.000000,108026.000000,2567.379298,6503.227837,206.000000,326.000000,766.000000,31891.000000,300086679,16399405,2523488986,1951502
122.000000,218387.000000,4356.194125,12038.440765,321.000000,730.000000,2461.000000,69752.000000,300079476,26165651,4027325522,3126166
124.000000,198107.000000,4369.774008,11976.995457,320.000000,727.000000,2489.000000,70000.000000,300072837,26890815,4136828821,3187367
124.000000,196898.000000,4215.703871,11687.565850,324.000000,732.000000,2300.000000,69088.000000,300081019,26377389,4058439373,3133679
122.000000,233146.000000,5128.410182,11542.082464,689.000000,1407.000000,3658.000000,65914.000000,300069290,29974466,4612802092,3572036
119.000000,261158.000000,5528.155896,13751.559050,686.000000,1392.000000,3540.000000,83380.000000,300084506,29099604,4475822140,3439508
119.000000,474679.000000,5596.885969,14549.793439,685.000000,1400.000000,3682.000000,80279.000000,300071721,29598606,4554715749,3524295
130.000000,299993.000000,7033.368472,14637.963230,1579.000000,2839.000000,5616.000000,87402.000000,300076552,31267849,4810616041,3711395
126.000000,238559.000000,7128.680028,15284.085002,1601.000000,2879.000000,5418.000000,92463.000000,300079588,31248804,4809046351,3725525
124.000000,388677.000000,7154.561246,15628.029395,1590.000000,2859.000000,5324.000000,93903.000000,300067831,31450377,4839133520,3738304
128.000000,1229212.000000,10200.898040,17192.469557,3714.000000,5959.000000,10107.000000,88574.000000,300096432,31415732,4835004935,3748669
125.000000,1028740.000000,10416.679973,18079.685802,3761.000000,6053.000000,10194.000000,91217.000000,300070044,32363183,4979803366,3849458
133.000000,909736.000000,10344.946103,16909.323073,3737.000000,5974.000000,9962.000000,95147.000000,300074590,31507320,4848946168,3757736
135.000000,1999506.000000,11469.932171,26582.601405,5186.000000,7687.000000,11637.000000,73454.000000,300098488,30666397,4716981916,3626756
136.000000,1844068.000000,11305.785124,21937.813122,5106.000000,7552.000000,11613.000000,76852.000000,300096136,30239804,4653171503,3598069
125.000000,1989452.000000,11896.864897,26729.894975,5239.000000,7697.000000,11629.000000,90659.000000,300091893,29806752,4586879226,3550686
134.000000,1988453.000000,10590.694665,19183.746458,5146.000000,7497.000000,10970.000000,67333.000000,300092859,30330925,4667474681,3612307
136.000000,1944891.000000,10964.215728,21242.101056,5150.000000,7551.000000,10943.000000,82983.000000,300098623,30064670,4625935473,3573771
127.000000,1999775.000000,11109.865008,23313.091249,5179.000000,7594.000000,10997.000000,85871.000000,300098872,28475971,4381136513,3380683
86.000000,271683.000000,1814.613687,10423.338650,161.000000,185.000000,221.000000,64182.000000,300053056,37604784,5786208207,4471317
86.000000,136005.000000,1653.237466,9166.704701,162.000000,186.000000,222.000000,58986.000000,300040599,38595822,5938696158,4589130
87.000000,142679.000000,1947.830715,10452.152519,161.000000,184.000000,220.000000,69107.000000,300043423,39679896,6103774367,4697221
84.000000,130108.000000,2010.416851,6045.912775,226.000000,527.000000,919.000000,28823.000000,300099964,47023585,7235949066,5597022
82.000000,126437.000000,1800.921587,5505.682844,238.000000,577.000000,878.000000,24730.000000,300099388,45930825,7068438236,5474692
82.000000,126685.000000,1822.303021,5383.122832,232.000000,563.000000,875.000000,24747.000000,300099412,46682294,7183950535,5562653
83.000000,201616.000000,2046.358354,5181.485401,637.000000,1052.000000,1510.000000,26370.000000,300099583,50221905,7727553213,5971071
85.000000,239154.000000,2045.645199,5399.533329,638.000000,1043.000000,1535.000000,26974.000000,300099560,50019780,7695887327,5940229
85.000000,231511.000000,2066.118320,5357.308727,629.000000,1041.000000,1526.000000,27061.000000,300099217,50287381,7738365699,5987745
85.000000,320990.000000,2964.282316,6051.308146,1392.000000,1818.000000,2595.000000,31987.000000,300099993,54709286,8417018502,6492546
84.000000,324965.000000,3014.627009,6202.603764,1397.000000,1777.000000,2602.000000,32822.000000,300100058,54805823,8432062325,6506311
84.000000,402958.000000,2926.842112,5924.109839,1378.000000,1754.000000,2543.000000,30144.000000,300099161,55594966,8554768078,6615578
88.000000,1082627.000000,5271.802174,13817.439786,3153.000000,3651.000000,4855.000000,37484.000000,300099890,56851883,8747658856,6758888
87.000000,1141751.000000,5180.248153,12794.557016,3118.000000,3607.000000,4821.000000,35540.000000,300097774,57261716,8810579709,6805935
88.000000,1047341.000000,5212.265421,13396.362696,3134.000000,3628.000000,4869.000000,34331.000000,300099899,56939968,8762093234,6779974
88.000000,1998949.000000,6455.173327,26279.924467,4143.000000,4679.000000,5903.000000,29618.000000,300100184,56623993,8713054295,6737341
88.000000,1996385.000000,6355.543455,22586.923484,4139.000000,4669.000000,5883.000000,30910.000000,300100344,56663507,8717812802,6726118
90.000000,1988385.000000,6455.273957,24042.837837,4138.000000,4685.000000,5956.000000,31494.000000,300100209,56435311,8682683690,6698782
96.000000,1998922.000000,5890.179850,17391.272175,4132.000000,4642.000000,5797.000000,21502.000000,300099817,56543650,8700307465,6723155
