158.000000,1992614.000000,76779.922206,194937.294187,4545.000000,7529.000000,14485.000000,923655.000000,300099887,18155567,3994224832,18155567
156.000000,666313.000000,5371.115640,8860.056659,1079.000000,3754.000000,7217.000000,28294.000000,300041391,2341807,515198736,2341807
165.000000,1608827.000000,4785.224528,8562.306172,1355.000000,3144.000000,6060.000000,25905.000000,300042641,1483966,326478868,1483966
157.000000,56342.000000,649.353352,2004.971876,258.000000,373.000000,523.000000,9021.000000,300036168,919852,202367440,919852
161.000000,86641.000000,627.232712,1889.610393,257.000000,374.000000,522.000000,7968.000000,300037148,708066,155774520,708066
160.000000,60967.000000,626.289906,1881.078272,262.000000,375.000000,518.000000,7776.000000,300041482,680399,149687780,680399
157.000000,44888.000000,931.016363,1785.618536,314.000000,522.000000,940.000000,8908.000000,300044262,606991,133538020,606991
154.000000,116206.000000,919.000212,1929.875178,303.000000,479.000000,906.000000,8570.000000,300051923,463340,101934800,463340
157.000000,54410.000000,875.582136,1705.309482,303.000000,492.000000,900.000000,7230.000000,300051986,403100,88682000,403100
167.000000,89084.000000,1652.519819,2733.699884,513.000000,1031.000000,1762.000000,15088.000000,300054028,294485,64786700,294485
167.000000,146336.000000,1652.410820,2906.377229,484.000000,931.000000,1686.000000,15446.000000,300048776,248628,54698252,248628
160.000000,56801.000000,1592.243443,2721.943550,473.000000,948.000000,1685.000000,13936.000000,300050494,181907,40019540,181907
165.000000,442179.000000,2064.450302,4372.456224,654.000000,1217.000000,2083.000000,19716.000000,300054783,155035,34116992,155035
170.000000,1844031.000000,4211.674302,48675.103025,648.000000,1539.000000,2947.000000,23087.000000,300055192,156127,34348952,156127
166.000000,115495.000000,2205.589572,3564.589183,595.000000,1230.000000,2506.000000,16642.000000,300049878,114916,25282946,114916
172.000000,51539.000000,2276.233046,4003.085940,674.000000,1329.000000,2324.000000,15469.000000,300054808,84005,18481146,84005
160.000000,209946.000000,1569.869268,2549.051816,406.000000,931.000000,1869.000000,11253.000000,300055150,78951,17369312,78951
169.000000,35140.000000,1548.502322,1945.826910,549.000000,1030.000000,1840.000000,10685.000000,300054407,55032,12107224,55032
169.000000,201016.000000,1695.661810,2676.251482,491.000000,1070.000000,1973.000000,11776.000000,300058393,64373,14162336,64373
155.000000,1915625.000000,1790.071836,11943.308713,453.000000,915.000000,1725.000000,16412.000000,300052668,56571,12448334,56571
170.000000,34400.000000,1369.856648,1967.894762,427.000000,840.000000,1579.000000,11137.000000,300064128,49342,10855286,49342
166.000000,41474.000000,1487.145684,2680.599334,409.000000,822.000000,1501.000000,15829.000000,300057918,36828,8102160,36828
169.000000,50351.000000,1526.056799,3245.279387,361.000000,683.000000,1302.000000,18026.000000,300056192,41300,9086000,41300
162.000000,34535.000000,1232.205373,2715.306190,362.000000,650.000000,1123.000000,11692.000000,300059641,29964,6592126,29964
130.000000,44586.000000,276.372456,643.820579,198.000000,217.000000,243.000000,1083.000000,300057793,52320,11510400,52320
126.000000,11052.000000,246.356332,218.193903,200.000000,221.000000,246.000000,665.000000,300059828,55148,12132560,55148
132.000000,29539.000000,260.182452,521.931561,201.000000,222.000000,253.000000,683.000000,300053670,55199,12143780,55199
126.000000,81649.000000,548.381249,2023.567448,251.000000,311.000000,487.000000,2037.000000,300053569,69990,15397800,69990
134.000000,77043.000000,508.501059,1895.539084,245.000000,293.000000,369.000000,3768.000000,300053925,59477,13084940,59477
121.000000,51662.000000,513.341969,1910.716399,243.000000,292.000000,368.000000,5208.000000,300051099,71521,15734620,71521
136.000000,49666.000000,978.564991,1899.865631,369.000000,674.000000,1079.000000,6470.000000,300053370,62961,13851420,62961
130.000000,71532.000000,983.439693,2217.286949,358.000000,691.000000,986.000000,9765.000000,300050447,75153,16533660,75153
130.000000,59626.000000,952.304412,1674.804413,339.000000,700.000000,1209.000000,6638.000000,300049871,64122,14106840,64122
129.000000,61188.000000,1202.916921,2212.000498,400.000000,869.000000,1346.000000,5778.000000,300050152,78653,17303660,78653
114.000000,60300.000000,653.426259,1798.221229,228.000000,328.000000,723.000000,4741.000000,300056890,63811,14038420,63811
115.000000,908684.000000,827.378190,5146.717674,270.000000,532.000000,849.000000,6690.000000,300054369,72216,15887520,72216
123.000000,63772.000000,1244.403630,2223.000079,520.000000,1085.000000,1430.000000,4871.000000,300055804,69950,15389000,69950
132.000000,59995.000000,1087.755288,1703.372443,393.000000,833.000000,1251.000000,6539.000000,300054828,69912,15380640,69912
134.000000,50705.000000,1450.195853,2049.669759,757.000000,1213.000000,1625.000000,7923.000000,300055857,79378,17463160,79378
122.000000,1853189.000000,1191.503317,9630.369893,317.000000,906.000000,1322.000000,7635.000000,300056487,79832,17563040,79832
123.000000,81273.000000,1273.244094,2038.113392,433.000000,1002.000000,1566.000000,6163.000000,300057282,98806,21737320,98806
119.000000,60104.000000,1204.130373,1640.713236,621.000000,983.000000,1318.000000,6126.000000,300055562,88662,19505640,88662
129.000000,1968814.000000,1541.929860,22520.969256,522.000000,1081.000000,1462.000000,6873.000000,300060291,89232,19631040,89232
131.000000,63958.000000,1328.752789,2024.859216,486.000000,1071.000000,1529.000000,9341.000000,300060933,109633,24119260,109633
